image_name,image_path,pred_cg3,pred_llgc,pred_manifold,label,confidence
image_5011_label_truck.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5011_label_truck.png,truck,truck,truck,truck,0.9454
image_5012_label_bird.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5012_label_bird.png,bird,deer,bird,bird,0.9192
image_5013_label_truck.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5013_label_truck.png,truck,truck,truck,truck,0.9445
image_5014_label_automobile.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5014_label_automobile.png,automobile,automobile,automobile,automobile,0.9639
image_5015_label_airplane.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5015_label_airplane.png,airplane,airplane,airplane,airplane,0.9456
image_5016_label_bird.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5016_label_bird.png,bird,bird,bird,bird,0.8946
image_5017_label_cat.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5017_label_cat.png,cat,cat,cat,cat,0.8830
image_5018_label_truck.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5018_label_truck.png,truck,truck,truck,truck,0.9456
image_5019_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5019_label_frog.png,frog,frog,frog,frog,0.8643
image_501_label_ship.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_501_label_ship.png,ship,ship,ship,ship,0.9477
image_5020_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5020_label_frog.png,frog,frog,frog,frog,0.6634
image_5021_label_automobile.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5021_label_automobile.png,automobile,automobile,automobile,automobile,0.9639
image_5022_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5022_label_frog.png,frog,frog,frog,frog,0.2971
image_5023_label_cat.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5023_label_cat.png,cat,cat,cat,cat,0.8782
image_5024_label_horse.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5024_label_horse.png,horse,horse,horse,horse,0.9302
image_5025_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5025_label_frog.png,frog,frog,frog,frog,0.8544
image_5026_label_bird.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5026_label_bird.png,bird,bird,bird,bird,0.9215
image_5027_label_horse.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5027_label_horse.png,horse,horse,horse,horse,0.9322
image_5028_label_airplane.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5028_label_airplane.png,airplane,airplane,airplane,airplane,0.9474
image_5029_label_deer.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5029_label_deer.png,deer,deer,deer,deer,0.9118
image_502_label_bird.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_502_label_bird.png,bird,bird,bird,bird,0.9215
image_5030_label_ship.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5030_label_ship.png,ship,ship,ship,ship,0.9339
image_5031_label_truck.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5031_label_truck.png,truck,truck,truck,truck,0.8901
image_5032_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5032_label_frog.png,frog,frog,frog,frog,0.7147
image_5033_label_airplane.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5033_label_airplane.png,airplane,airplane,airplane,airplane,0.9474
image_5034_label_horse.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5034_label_horse.png,horse,horse,horse,horse,0.9374
image_5035_label_horse.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5035_label_horse.png,horse,horse,horse,horse,0.9318
image_5036_label_dog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5036_label_dog.png,dog,dog,dog,dog,0.8185
image_5037_label_airplane.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5037_label_airplane.png,airplane,airplane,airplane,airplane,0.9474
image_5038_label_deer.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5038_label_deer.png,deer,deer,deer,deer,0.8840
image_5039_label_dog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5039_label_dog.png,dog,dog,dog,dog,0.9066
image_503_label_ship.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_503_label_ship.png,ship,ship,ship,ship,0.9482
image_5040_label_truck.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5040_label_truck.png,truck,truck,truck,truck,0.9445
image_5041_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5041_label_frog.png,frog,frog,frog,frog,0.8644
image_5042_label_deer.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5042_label_deer.png,deer,deer,deer,deer,0.9125
image_5043_label_dog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5043_label_dog.png,dog,dog,dog,dog,0.9031
image_5044_label_horse.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5044_label_horse.png,horse,horse,horse,horse,0.9431
image_5045_label_truck.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5045_label_truck.png,truck,truck,truck,truck,0.9416
image_5046_label_cat.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5046_label_cat.png,cat,cat,cat,cat,0.8812
image_5047_label_horse.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5047_label_horse.png,horse,horse,horse,horse,0.9158
image_5048_label_ship.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5048_label_ship.png,ship,ship,ship,ship,0.9481
image_5049_label_dog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5049_label_dog.png,dog,dog,dog,dog,0.9042
image_504_label_airplane.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_504_label_airplane.png,airplane,airplane,airplane,airplane,0.9465
image_5050_label_airplane.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5050_label_airplane.png,airplane,airplane,airplane,airplane,0.9474
image_5051_label_deer.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5051_label_deer.png,deer,deer,deer,deer,0.9123
image_5052_label_automobile.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5052_label_automobile.png,automobile,automobile,automobile,automobile,0.9639
image_5053_label_cat.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5053_label_cat.png,cat,cat,cat,cat,0.8775
image_5054_label_ship.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5054_label_ship.png,ship,ship,ship,ship,0.9481
image_5055_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5055_label_frog.png,frog,frog,frog,frog,0.8575
image_5056_label_truck.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5056_label_truck.png,truck,truck,truck,truck,0.8236
image_5057_label_dog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5057_label_dog.png,dog,cat,dog,dog,0.6223
image_5058_label_horse.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5058_label_horse.png,horse,horse,horse,horse,0.9431
image_5059_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5059_label_frog.png,frog,frog,frog,frog,0.3676
image_505_label_deer.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_505_label_deer.png,deer,deer,deer,deer,0.4911
image_5060_label_horse.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5060_label_horse.png,horse,horse,horse,horse,0.8893
image_5061_label_horse.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5061_label_horse.png,dog,frog,dog,dog,0.3944
image_5062_label_cat.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5062_label_cat.png,cat,cat,cat,cat,0.8790
image_5063_label_deer.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5063_label_deer.png,deer,deer,deer,deer,0.8892
image_5064_label_bird.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5064_label_bird.png,bird,bird,bird,bird,0.9213
image_5065_label_cat.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5065_label_cat.png,cat,cat,cat,cat,0.8830
image_5066_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5066_label_frog.png,frog,frog,frog,frog,0.7612
image_5067_label_deer.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5067_label_deer.png,deer,deer,deer,deer,0.9121
image_5068_label_dog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5068_label_dog.png,dog,dog,dog,dog,0.9064
image_5069_label_airplane.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5069_label_airplane.png,airplane,airplane,airplane,airplane,0.9474
image_506_label_automobile.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_506_label_automobile.png,automobile,automobile,automobile,automobile,0.9601
image_5070_label_automobile.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5070_label_automobile.png,ship,frog,ship,ship,0.5661
image_5071_label_truck.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5071_label_truck.png,truck,truck,truck,truck,0.9235
image_5072_label_cat.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5072_label_cat.png,cat,cat,cat,cat,0.8762
image_5073_label_ship.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5073_label_ship.png,ship,ship,ship,ship,0.9466
image_5074_label_deer.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5074_label_deer.png,deer,deer,deer,deer,0.9105
image_5075_label_deer.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5075_label_deer.png,bird,frog,bird,bird,0.2853
image_5076_label_automobile.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5076_label_automobile.png,automobile,automobile,automobile,automobile,0.9613
image_5077_label_truck.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5077_label_truck.png,truck,truck,truck,truck,0.9456
image_5078_label_ship.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5078_label_ship.png,ship,ship,ship,ship,0.7757
image_5079_label_truck.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5079_label_truck.png,truck,truck,truck,truck,0.9420
image_507_label_ship.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_507_label_ship.png,ship,ship,ship,ship,0.9482
image_5080_label_cat.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5080_label_cat.png,cat,cat,cat,cat,0.7411
image_5081_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5081_label_frog.png,frog,frog,frog,frog,0.8404
image_5082_label_airplane.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5082_label_airplane.png,airplane,airplane,airplane,airplane,0.9474
image_5083_label_truck.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5083_label_truck.png,truck,truck,truck,truck,0.9454
image_5084_label_automobile.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5084_label_automobile.png,automobile,automobile,automobile,automobile,0.9632
image_5085_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5085_label_frog.png,frog,frog,frog,frog,0.8676
image_5086_label_cat.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5086_label_cat.png,cat,cat,cat,cat,0.8547
image_5087_label_bird.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5087_label_bird.png,bird,frog,bird,bird,0.4718
image_5088_label_cat.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5088_label_cat.png,cat,cat,cat,cat,0.8827
image_5089_label_airplane.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5089_label_airplane.png,airplane,airplane,airplane,airplane,0.9474
image_508_label_truck.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_508_label_truck.png,truck,truck,truck,truck,0.9450
image_5090_label_dog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5090_label_dog.png,dog,dog,dog,dog,0.9068
image_5091_label_ship.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5091_label_ship.png,ship,ship,ship,ship,0.9481
image_5092_label_ship.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5092_label_ship.png,ship,ship,ship,ship,0.9482
image_5093_label_airplane.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5093_label_airplane.png,airplane,airplane,airplane,airplane,0.9474
image_5094_label_airplane.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5094_label_airplane.png,airplane,airplane,airplane,airplane,0.9473
image_5095_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5095_label_frog.png,frog,frog,frog,frog,0.7909
image_5096_label_bird.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5096_label_bird.png,bird,bird,bird,bird,0.9192
image_5097_label_cat.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5097_label_cat.png,cat,cat,cat,cat,0.8406
image_5098_label_dog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5098_label_dog.png,dog,cat,dog,dog,0.8181
image_5099_label_automobile.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5099_label_automobile.png,automobile,automobile,automobile,automobile,0.9637
image_509_label_ship.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_509_label_ship.png,ship,ship,ship,ship,0.9482
image_50_label_truck.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_50_label_truck.png,automobile,truck,automobile,automobile,0.4192
image_5100_label_dog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5100_label_dog.png,dog,dog,dog,dog,0.9068
image_5101_label_horse.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5101_label_horse.png,horse,horse,horse,horse,0.9428
image_5102_label_automobile.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5102_label_automobile.png,automobile,automobile,automobile,automobile,0.9639
image_5103_label_airplane.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5103_label_airplane.png,airplane,airplane,airplane,airplane,0.9470
image_5104_label_truck.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5104_label_truck.png,truck,truck,truck,truck,0.9408
image_5105_label_ship.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5105_label_ship.png,ship,ship,ship,ship,0.9482
image_5106_label_cat.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5106_label_cat.png,frog,frog,frog,frog,0.5861
image_5107_label_cat.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5107_label_cat.png,cat,cat,cat,cat,0.4265
image_5108_label_dog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5108_label_dog.png,cat,cat,cat,cat,0.8806
image_5109_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5109_label_frog.png,deer,frog,deer,deer,0.2555
image_510_label_bird.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_510_label_bird.png,bird,bird,bird,bird,0.9220
image_5110_label_cat.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5110_label_cat.png,cat,cat,cat,cat,0.8695
image_5111_label_bird.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5111_label_bird.png,frog,frog,frog,frog,0.5326
image_5112_label_automobile.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5112_label_automobile.png,automobile,automobile,automobile,automobile,0.9637
image_5113_label_cat.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5113_label_cat.png,cat,cat,cat,cat,0.8699
image_5114_label_horse.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5114_label_horse.png,horse,horse,horse,horse,0.9430
image_5115_label_airplane.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5115_label_airplane.png,airplane,airplane,airplane,airplane,0.9474
image_5116_label_horse.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5116_label_horse.png,horse,horse,horse,horse,0.9419
image_5117_label_horse.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5117_label_horse.png,horse,horse,horse,horse,0.9424
image_5118_label_bird.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5118_label_bird.png,bird,bird,bird,bird,0.8183
image_5119_label_deer.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5119_label_deer.png,deer,deer,deer,deer,0.8859
image_511_label_truck.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_511_label_truck.png,truck,truck,truck,truck,0.9449
image_5120_label_horse.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5120_label_horse.png,deer,frog,deer,deer,0.5442
image_5121_label_horse.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5121_label_horse.png,horse,horse,horse,horse,0.9412
image_5122_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5122_label_frog.png,frog,frog,frog,frog,0.8687
image_5123_label_bird.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5123_label_bird.png,bird,deer,bird,bird,0.8424
image_5124_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5124_label_frog.png,frog,frog,frog,frog,0.8316
image_5125_label_automobile.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5125_label_automobile.png,automobile,automobile,automobile,automobile,0.9639
image_5126_label_horse.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5126_label_horse.png,deer,frog,deer,deer,0.5192
image_5127_label_bird.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5127_label_bird.png,bird,deer,bird,bird,0.8395
image_5128_label_cat.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5128_label_cat.png,cat,cat,cat,cat,0.8804
image_5129_label_cat.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5129_label_cat.png,cat,cat,cat,cat,0.8830
image_512_label_truck.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_512_label_truck.png,truck,truck,truck,truck,0.9442
image_5130_label_airplane.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5130_label_airplane.png,airplane,airplane,airplane,airplane,0.9474
image_5131_label_bird.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5131_label_bird.png,bird,bird,bird,bird,0.8833
image_5132_label_bird.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5132_label_bird.png,bird,bird,bird,bird,0.9202
image_5133_label_truck.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5133_label_truck.png,truck,truck,truck,truck,0.9277
image_5134_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5134_label_frog.png,frog,frog,frog,frog,0.8688
image_5135_label_dog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5135_label_dog.png,dog,dog,dog,dog,0.9065
image_5136_label_dog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5136_label_dog.png,dog,dog,dog,dog,0.9069
image_5137_label_automobile.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5137_label_automobile.png,automobile,automobile,automobile,automobile,0.9639
image_5138_label_truck.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5138_label_truck.png,truck,truck,truck,truck,0.9422
image_5139_label_horse.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5139_label_horse.png,horse,horse,horse,horse,0.9315
image_513_label_bird.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_513_label_bird.png,bird,bird,bird,bird,0.9201
image_5140_label_truck.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5140_label_truck.png,truck,truck,truck,truck,0.9277
image_5141_label_deer.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5141_label_deer.png,deer,deer,deer,deer,0.9096
image_5142_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5142_label_frog.png,deer,frog,deer,deer,0.2574
image_5143_label_deer.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5143_label_deer.png,deer,deer,deer,deer,0.9123
image_5144_label_automobile.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5144_label_automobile.png,automobile,automobile,automobile,automobile,0.9639
image_5145_label_truck.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5145_label_truck.png,truck,truck,truck,truck,0.9452
image_5146_label_automobile.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5146_label_automobile.png,automobile,automobile,automobile,automobile,0.9637
image_5147_label_cat.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5147_label_cat.png,deer,frog,deer,deer,0.4222
image_5148_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5148_label_frog.png,frog,frog,frog,frog,0.8225
image_5149_label_automobile.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5149_label_automobile.png,automobile,automobile,automobile,automobile,0.9617
image_514_label_horse.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_514_label_horse.png,horse,horse,horse,horse,0.9372
image_5150_label_bird.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5150_label_bird.png,bird,bird,bird,bird,0.8999
image_5151_label_bird.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5151_label_bird.png,bird,bird,bird,bird,0.9220
image_5152_label_dog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5152_label_dog.png,dog,dog,dog,dog,0.8908
image_5153_label_ship.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5153_label_ship.png,ship,ship,ship,ship,0.9238
image_5154_label_airplane.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5154_label_airplane.png,airplane,airplane,airplane,airplane,0.9474
image_5155_label_ship.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5155_label_ship.png,ship,ship,ship,ship,0.9480
image_5156_label_dog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5156_label_dog.png,dog,dog,dog,dog,0.9069
image_5157_label_automobile.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5157_label_automobile.png,automobile,automobile,automobile,automobile,0.9638
image_5158_label_horse.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5158_label_horse.png,horse,horse,horse,horse,0.9427
image_5159_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5159_label_frog.png,frog,frog,frog,frog,0.8161
image_515_label_dog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_515_label_dog.png,dog,dog,dog,dog,0.9068
image_5160_label_horse.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5160_label_horse.png,horse,horse,horse,horse,0.9433
image_5161_label_truck.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5161_label_truck.png,truck,truck,truck,truck,0.9433
image_5162_label_cat.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5162_label_cat.png,cat,cat,dog,cat,0.3066
image_5163_label_airplane.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5163_label_airplane.png,airplane,frog,airplane,airplane,0.9064
image_5164_label_truck.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5164_label_truck.png,truck,truck,truck,truck,0.9455
image_5165_label_bird.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5165_label_bird.png,bird,bird,bird,bird,0.9220
image_5166_label_bird.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5166_label_bird.png,bird,bird,bird,bird,0.9050
image_5167_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5167_label_frog.png,frog,frog,frog,frog,0.6559
image_5168_label_horse.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5168_label_horse.png,horse,horse,horse,horse,0.9328
image_5169_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5169_label_frog.png,frog,frog,frog,frog,0.8669
image_516_label_horse.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_516_label_horse.png,horse,horse,horse,horse,0.9192
image_5170_label_truck.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5170_label_truck.png,truck,truck,truck,truck,0.9445
image_5171_label_automobile.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5171_label_automobile.png,automobile,automobile,automobile,automobile,0.9613
image_5172_label_truck.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5172_label_truck.png,truck,truck,truck,truck,0.9159
image_5173_label_deer.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5173_label_deer.png,bird,deer,bird,bird,0.2596
image_5174_label_airplane.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5174_label_airplane.png,airplane,airplane,airplane,airplane,0.9451
image_5175_label_dog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5175_label_dog.png,dog,dog,dog,dog,0.8897
image_5176_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5176_label_frog.png,frog,frog,frog,frog,0.8687
image_5177_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5177_label_frog.png,frog,frog,frog,frog,0.8688
image_5178_label_deer.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5178_label_deer.png,deer,deer,deer,deer,0.8959
image_5179_label_deer.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5179_label_deer.png,deer,deer,deer,deer,0.9069
image_517_label_cat.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_517_label_cat.png,cat,cat,cat,cat,0.7666
image_5180_label_deer.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5180_label_deer.png,deer,deer,deer,deer,0.9057
image_5181_label_automobile.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5181_label_automobile.png,automobile,automobile,automobile,automobile,0.9639
image_5182_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5182_label_frog.png,frog,frog,frog,frog,0.8672
image_5183_label_cat.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5183_label_cat.png,cat,cat,cat,cat,0.8794
image_5184_label_bird.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5184_label_bird.png,bird,bird,bird,bird,0.7931
image_5185_label_ship.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5185_label_ship.png,ship,ship,ship,ship,0.9482
image_5186_label_truck.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5186_label_truck.png,truck,truck,truck,truck,0.9436
image_5187_label_deer.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5187_label_deer.png,deer,deer,deer,deer,0.9089
image_5188_label_horse.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5188_label_horse.png,horse,horse,horse,horse,0.9398
image_5189_label_bird.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5189_label_bird.png,bird,bird,bird,bird,0.5318
image_518_label_ship.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_518_label_ship.png,ship,ship,ship,ship,0.9482
image_5190_label_cat.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_5190_label_cat.png,cat,cat,cat,cat,0.8793
